agents;comms;simulations;mean;dvest;r;time
10;560;30;1.0;0.0;0.0;0:00.88
10;570;30;1.0;0.0;0.0;0:00.84
10;580;30;1.0;0.0;0.0;0:00.82
10;590;30;1.0;0.0;0.0;0:00.85
10;600;30;1.0;0.0;0.0;0:00.88
11;10;30;0.0;0.0;0.0;0:00.37
11;20;30;0.0;0.0;0.0;0:00.41
11;30;30;0.0;0.0;0.0;0:00.48
11;40;30;0.0;0.0;0.0;0:00.53
11;50;30;0.0;0.0;0.0;0:00.57
11;60;450;0.04666666666666667;0.21115864480040142;0.019562436646605164;0:04.93
11;70;1050;0.12;0.3251163903930292;0.01968764120934325;0:14.53
11;80;2070;0.30917874396135264;0.46226667667045707;0.019925518893315668;0:29.24
11;90;2430;0.49794238683127573;0.5000986777613229;0.019893771277722773;0:39.77
11;100;2100;0.679047619047619;0.4669537251568649;0.01998309664597722;0:35.24
11;110;1350;0.8340740740740741;0.37215198975495384;0.019869703361986638;0:23.84
11;120;720;0.9194444444444444;0.27234054240972777;0.019926261567617565;0:13.94
11;130;180;0.9833333333333333;0.12837619299299383;0.018881763416668893;0:03.56
11;140;30;1.0;0.0;0.0;0:00.84
11;150;30;1.0;0.0;0.0;0:00.82
11;160;30;1.0;0.0;0.0;0:00.95
11;170;30;1.0;0.0;0.0;0:00.94
11;180;30;1.0;0.0;0.0;0:00.82
11;190;30;1.0;0.0;0.0;0:00.85
11;200;30;1.0;0.0;0.0;0:00.86
11;210;30;1.0;0.0;0.0;0:00.97
11;220;30;1.0;0.0;0.0;0:00.88
11;230;30;1.0;0.0;0.0;0:00.90
11;240;30;1.0;0.0;0.0;0:00.89
11;250;30;1.0;0.0;0.0;0:00.84
11;260;30;1.0;0.0;0.0;0:00.80
11;270;30;1.0;0.0;0.0;0:00.84
11;280;30;1.0;0.0;0.0;0:00.84
11;290;30;1.0;0.0;0.0;0:00.82
11;300;30;1.0;0.0;0.0;0:00.83
11;310;30;1.0;0.0;0.0;0:00.92
11;320;30;1.0;0.0;0.0;0:00.89
11;330;30;1.0;0.0;0.0;0:00.92
11;340;30;1.0;0.0;0.0;0:00.91
11;350;30;1.0;0.0;0.0;0:00.83
11;360;30;1.0;0.0;0.0;0:00.95
11;370;30;1.0;0.0;0.0;0:00.86
11;380;30;1.0;0.0;0.0;0:00.82
11;390;30;1.0;0.0;0.0;0:00.87
11;400;30;1.0;0.0;0.0;0:00.98
11;410;30;1.0;0.0;0.0;0:00.88
11;420;30;1.0;0.0;0.0;0:00.87
11;430;30;1.0;0.0;0.0;0:00.90
11;440;30;1.0;0.0;0.0;0:00.83
11;450;30;1.0;0.0;0.0;0:00.90
11;460;30;1.0;0.0;0.0;0:00.88
11;470;30;1.0;0.0;0.0;0:00.96
11;480;30;1.0;0.0;0.0;0:00.94
11;490;30;1.0;0.0;0.0;0:00.95
11;500;30;1.0;0.0;0.0;0:00.85
11;510;30;1.0;0.0;0.0;0:00.87
11;520;30;1.0;0.0;0.0;0:00.89
11;530;30;1.0;0.0;0.0;0:00.85
11;540;30;1.0;0.0;0.0;0:00.87
11;550;30;1.0;0.0;0.0;0:00.87
11;560;30;1.0;0.0;0.0;0:00.88
11;570;30;1.0;0.0;0.0;0:00.89
11;580;30;1.0;0.0;0.0;0:00.86
11;590;30;1.0;0.0;0.0;0:00.87
11;600;30;1.0;0.0;0.0;0:00.87
12;10;30;0.0;0.0;0.0;0:00.34
12;20;30;0.0;0.0;0.0;0:00.43
12;30;30;0.0;0.0;0.0;0:00.46
12;40;30;0.0;0.0;0.0;0:00.53
12;50;30;0.0;0.0;0.0;0:00.63
12;60;30;0.0;0.0;0.0;0:00.61
12;70;1080;0.12777777777777777;0.3339968681581462;0.01994187731988407;0:14.85
12;80;2010;0.2900497512437811;0.45389799762427335;0.019855007490432838;0:28.72
12;90;2400;0.47583333333333333;0.49951970818318603;0.019994671131147324;0:40.39
12;100;2070;0.6898550724637681;0.4626645235421502;0.01994266766427114;0:36.25
12;110;1350;0.8333333333333334;0.3728161018675459;0.019905161215335736;0:24.23
12;120;720;0.9222222222222223;0.2680077543468618;0.019609245718659508;0:13.75
12;130;390;0.9641025641025641;0.18627339760858902;0.018544706017146577;0:07.72
12;140;180;0.9833333333333333;0.12837619299299383;0.018881763416668893;0:03.89
12;150;30;1.0;0.0;0.0;0:00.90
12;160;120;0.9916666666666667;0.09128709291752739;0.016500832303549998;0:02.59
12;170;30;1.0;0.0;0.0;0:00.89
12;180;30;1.0;0.0;0.0;0:00.89
12;190;30;1.0;0.0;0.0;0:00.86
12;200;30;1.0;0.0;0.0;0:00.84
12;210;30;1.0;0.0;0.0;0:00.84
12;220;30;1.0;0.0;0.0;0:01.04
12;230;30;1.0;0.0;0.0;0:00.92
12;240;30;1.0;0.0;0.0;0:00.91
12;250;30;1.0;0.0;0.0;0:00.87
12;260;30;1.0;0.0;0.0;0:00.88
12;270;30;1.0;0.0;0.0;0:00.88
12;280;30;1.0;0.0;0.0;0:00.92
12;290;30;1.0;0.0;0.0;0:00.83
12;300;30;1.0;0.0;0.0;0:00.85
12;310;30;1.0;0.0;0.0;0:00.88
12;320;30;1.0;0.0;0.0;0:00.88
12;330;30;1.0;0.0;0.0;0:01.01
12;340;30;1.0;0.0;0.0;0:00.90
12;350;30;1.0;0.0;0.0;0:00.91
12;360;30;1.0;0.0;0.0;0:00.86
12;370;30;1.0;0.0;0.0;0:00.88
12;380;30;1.0;0.0;0.0;0:00.93
12;390;30;1.0;0.0;0.0;0:00.83
12;400;30;1.0;0.0;0.0;0:00.88
12;410;30;1.0;0.0;0.0;0:00.82
12;420;30;1.0;0.0;0.0;0:00.83
12;430;30;1.0;0.0;0.0;0:00.91
12;440;30;1.0;0.0;0.0;0:00.92
12;450;30;1.0;0.0;0.0;0:00.91
12;460;30;1.0;0.0;0.0;0:00.84
12;470;30;1.0;0.0;0.0;0:00.91
12;480;30;1.0;0.0;0.0;0:00.97
12;490;30;1.0;0.0;0.0;0:00.83
12;500;30;1.0;0.0;0.0;0:00.84
12;510;30;1.0;0.0;0.0;0:00.80
12;520;30;1.0;0.0;0.0;0:00.87
12;530;30;1.0;0.0;0.0;0:00.90
12;540;30;1.0;0.0;0.0;0:00.85
12;550;30;1.0;0.0;0.0;0:00.84
12;560;30;1.0;0.0;0.0;0:00.89
12;570;30;1.0;0.0;0.0;0:00.83
12;580;30;1.0;0.0;0.0;0:00.99
12;590;30;1.0;0.0;0.0;0:00.97
12;600;30;1.0;0.0;0.0;0:00.83
13;10;30;0.0;0.0;0.0;0:00.35
13;20;30;0.0;0.0;0.0;0:00.43
13;30;30;0.0;0.0;0.0;0:00.47
13;40;30;0.0;0.0;0.0;0:00.51
13;50;30;0.0;0.0;0.0;0:00.60
13;60;450;0.04666666666666667;0.21115864480040142;0.019562436646605164;0:05.39
13;70;1140;0.1368421052631579;0.343831419862138;0.019980344333137532;0:15.98
